User_id,Username,Gender,Repo_id,commit_date,Project_size,Project_Tenure
6750890,JaredGordon,male,45703981,9/13/2016,Small,One Year
31048531,sgomezglobant,male,45704221,9/16/2016,Small,One Year
7960906,Henrod,male,45705239,9/13/2016,Small,One Year
11036568,breezykermo,male,45705909,9/13/2016,Small,One Year
31130512,desgarcia,female,45707274,9/27/2016,Small,One Year
9675388,hummelc,female,45707861,9/13/2016,Small,One Year
13239657,kelsiegarcia,female,45713039,9/13/2016,Small,One Year
10740840,dorukgezici,male,45714196,9/13/2016,Small,One Year
28951103,GoodPBC,male,45715218,9/13/2016,Small,One Year
23307112,KSLHacks,male,45716045,9/13/2016,Small,One Year
7536706,bradenmugg,male,45720163,9/14/2016,Small,One Year
31010287,Agiraldez17,male,45724697,9/14/2016,Small,One Year
6604760,rjrosati,male,45728278,11/14/2016,Small,One Year
7509177,cbornet,male,45733581,10/3/2016,Small,One Year
3130257,ynunokawa,male,45733668,9/14/2016,Small,One Year
3130257,ynunokawa,male,45733783,9/14/2016,Small,One Year
7291826,tmanabe,male,45737719,9/23/2016,Small,One Year
30989757,jgriesfeller,male,45738064,9/14/2016,Small,One Year
31005092,rahulcompunnel,male,45742378,9/14/2016,Small,One Year
11120209,datene,male,45751808,9/21/2016,Small,One Year
11967061,szilvajuhos,male,45755667,9/14/2016,Small,One Year
31009522,jormagar,male,45761374,9/14/2016,Small,One Year
6952989,erikjohnsen6d,male,45761578,9/14/2016,Small,One Year
30476931,MelissaBraxton,female,45776096,9/14/2016,Small,One Year
6688526,phillebaba,male,45776234,9/14/2016,Small,One Year
6688526,phillebaba,male,45776257,9/14/2016,Small,One Year
10875402,2shediac,male,45777549,9/14/2016,Small,One Year
8514061,lkitto,female,45781154,9/26/2016,Small,One Year
13834383,QuaereVeritatem,male,45784756,10/19/2016,Small,One Year
31016344,AlexGrytsyna,male,45786258,9/14/2016,Small,One Year
31016215,megrwebb,female,45787677,9/14/2016,Small,One Year
30590290,saidrodriguezc,male,45788449,11/21/2016,Small,One Year
7034213,Rolandw0w,male,45789140,10/7/2016,Small,One Year
9799643,jorgecgll,male,45794337,9/14/2016,Small,One Year
10767932,GrantJamesPowell,male,45794616,9/15/2016,Small,One Year
7052793,jamaps,male,45794630,9/14/2016,Small,One Year
7052793,jamaps,male,45795298,9/14/2016,Small,One Year
22906265,stellawu734,female,45800003,9/17/2016,Small,One Year
6849373,kyh8,male,45803725,10/16/2016,Small,One Year
31021267,s8sachin,male,45807900,9/15/2016,Small,One Year
30816216,tarikmehic,male,45814909,10/4/2016,Small,One Year
31027889,confusedsaint,male,45817484,9/15/2016,Small,One Year
7327938,chris-zielinski,female,45822939,9/15/2016,Small,One Year
640469,ekulos,male,45824357,9/15/2016,Small,One Year
31157856,NinaCrnivec,female,45824814,9/22/2016,Small,One Year
23416068,StefanieSmet,female,45825721,9/15/2016,Small,One Year
30686666,rmilfont,male,45828610,9/15/2016,Small,One Year
7214877,zmonteith,male,45829414,9/15/2016,Small,One Year
7774441,MielHostens,male,45839610,9/15/2016,Small,One Year
31285661,kerstinbach,female,45845948,10/19/2016,Small,One Year
662341,pbomb,male,45846069,9/15/2016,Small,One Year
11995809,meljohn23,female,45847882,9/16/2016,Small,One Year
11535904,patrickguevara,male,45854300,9/15/2016,Small,One Year
8442582,rmonzon,male,45856228,10/19/2016,Small,One Year
6741513,radumas,male,45856726,9/15/2016,Small,One Year
25747315,mlanter,male,45857696,9/15/2016,Small,One Year
25747315,mlanter,male,45864189,9/15/2016,Small,One Year
31036709,erickseolin,male,45866412,9/16/2016,Small,One Year
9182427,jennoborikawa,female,45868126,9/21/2016,Small,One Year
6682813,Jeffchiucp,male,45880254,9/16/2016,Small,One Year
31041355,panosgeorgak,male,45888804,9/16/2016,Small,One Year
7205139,RafalWilinski,male,45893444,9/16/2016,Small,One Year
3130257,ynunokawa,male,45894320,9/16/2016,Small,One Year
6770208,e3reiter,male,45895015,9/16/2016,Small,One Year
7561381,jrm16020,male,45896681,10/24/2016,Small,One Year
8702041,adricen,male,45896925,9/19/2016,Small,One Year
10875402,2shediac,male,45901109,9/16/2016,Small,One Year
11365510,stevenyeh66,male,45902560,9/16/2016,Small,One Year
31045646,ibecmattb,male,45905982,9/16/2016,Small,One Year
31046223,jonatitv,male,45906934,9/16/2016,Small,One Year
30766108,PimRoad,male,45907773,9/16/2016,Small,One Year
11227538,jonbob,male,45909273,10/24/2016,Small,One Year
13110903,tcoffee-google,male,45911764,9/16/2016,Small,One Year
10875402,2shediac,male,45914503,9/16/2016,Small,One Year
10875402,2shediac,male,45915634,9/16/2016,Small,One Year
9705631,piwi93,male,45918339,9/22/2016,Small,One Year
11919270,asrathor,male,45927836,9/16/2016,Small,One Year
6677365,pcioni,male,45928431,9/20/2016,Small,One Year
11919270,asrathor,male,45928480,9/16/2016,Small,One Year
10906918,awincag,male,45928677,9/17/2016,Small,One Year
12559089,alexpadraic,male,45928892,9/16/2016,Small,One Year
7473032,ndongre98,female,45932346,9/17/2016,Small,One Year
12124154,Emanueltotem,male,45933659,9/22/2016,Small,One Year
31054121,pmishra96,female,45934153,9/17/2016,Small,One Year
12659200,amousa11,male,45940099,9/17/2016,Small,One Year
7004465,princebansal,male,45944351,9/17/2016,Small,One Year
12105615,KasparEtter,male,45946780,9/17/2016,Small,One Year
12125344,faeroon,male,45957135,10/4/2016,Small,One Year
7006004,dtkeppler,male,45960487,9/17/2016,Small,One Year
31054121,pmishra96,female,45961603,9/17/2016,Small,One Year
16115589,rweinberger,female,45966383,9/17/2016,Small,One Year
9707194,elegoev,male,45972064,9/17/2016,Small,One Year
10259055,murphymatt,male,45972264,9/17/2016,Small,One Year
9707194,elegoev,male,45974600,9/17/2016,Small,One Year
12359584,estermer,male,45979749,9/17/2016,Small,One Year
9707194,elegoev,male,45979934,9/17/2016,Small,One Year
31075501,bobbyr13,male,45980178,9/18/2016,Small,One Year
6673437,lycarter,male,45981903,9/17/2016,Small,One Year
11448976,mpbusch,male,45983024,9/17/2016,Small,One Year
8295004,davegill,male,45983379,12/2/2016,Small,One Year
6505739,vladchilom,male,45983835,9/18/2016,Small,One Year
12243757,catks,male,45984318,9/17/2016,Small,One Year
31069352,KJuls,male,45988893,9/18/2016,Small,One Year
31069976,peter-makarov,male,45989528,9/18/2016,Small,One Year
12359584,estermer,male,45994180,9/18/2016,Small,One Year
8550024,CSRafaelAlves,male,45994358,9/18/2016,Small,One Year
8550024,CSRafaelAlves,male,45995225,9/18/2016,Small,One Year
12294985,agnes1991,female,46005572,10/27/2016,Small,One Year
7760709,mikedobrin,male,46008809,9/19/2016,Small,One Year
10750917,oi7,male,46017378,9/18/2016,Small,One Year
31077606,manu-script,male,46024701,9/18/2016,Small,One Year
9707194,elegoev,male,46025344,9/19/2016,Small,One Year
31099137,yaroslavsudnik,male,46027264,9/19/2016,Small,One Year
11887757,caiozanatelli,male,46041157,9/18/2016,Small,One Year
6910309,coldpour,male,46041828,9/18/2016,Small,One Year
9182427,jennoborikawa,female,46044691,9/19/2016,Small,One Year
3130257,ynunokawa,male,46055141,9/19/2016,Small,One Year
7422987,ftuyama,male,46056514,9/19/2016,Small,One Year
8656604,ChrisGlenn,male,46058064,9/19/2016,Small,One Year
3130257,ynunokawa,male,46060177,9/19/2016,Small,One Year
31041355,panosgeorgak,male,46071546,9/19/2016,Small,One Year
31041355,panosgeorgak,male,46071579,9/19/2016,Small,One Year
8035452,lazamar,male,46073144,9/19/2016,Small,One Year
6774144,ADoebeling,male,46082258,9/19/2016,Small,One Year
8209643,gorkat,male,46083135,9/19/2016,Small,One Year
31203747,Serifo,male,46086371,9/25/2016,Small,One Year
10815246,alex-mon,male,46091994,9/19/2016,Small,One Year
31094717,SimonStringerACT,male,46092022,9/19/2016,Small,One Year
31093532,csombok,male,46092023,9/19/2016,Small,One Year
7533874,mattdigitalme,male,46093269,9/19/2016,Small,One Year
7533874,mattdigitalme,male,46093472,9/19/2016,Small,One Year
31093367,GuillemRoca,male,46093612,9/19/2016,Small,One Year
26614504,rosieallott,female,46095012,9/20/2016,Small,One Year
26107,jescalan,male,46095097,9/19/2016,Small,One Year
8675923,brightestsirius,female,46095310,9/19/2016,Small,One Year
12015937,gfrazzetta,female,46100837,9/19/2016,Small,One Year
10724437,jposn3r,male,46102527,9/19/2016,Small,One Year
31097319,andrewgoffau,male,46103087,9/19/2016,Small,One Year
13364256,jbenjaminy,male,46104807,9/19/2016,Small,One Year
6973565,nstenz,male,46104919,9/19/2016,Small,One Year
9707194,elegoev,male,46109072,9/20/2016,Small,One Year
10875402,2shediac,male,46109550,9/19/2016,Small,One Year
26107,jescalan,male,46110253,9/19/2016,Small,One Year
11653568,AmyBriggs,female,46110312,9/23/2016,Small,One Year
7495519,schwallie2,male,46113396,11/22/2016,Small,One Year
7774272,AndrewPix,male,46113414,9/27/2016,Small,One Year
31098060,mathemagics,male,46115366,9/19/2016,Small,One Year
7423506,icarcal,male,46117791,9/19/2016,Small,One Year
11552494,kloostert,male,46119220,9/19/2016,Small,One Year
8814852,jeffcstock,male,46120174,9/19/2016,Small,One Year
30293860,JordanPeterson,male,46121212,9/20/2016,Small,One Year
11405232,raschenb,male,46125092,10/1/2016,Small,One Year
31102573,thamaranth,male,46125628,9/20/2016,Small,One Year
11976014,rachel-ftw,female,46126976,9/20/2016,Small,One Year
31009490,NilsFagerberg,male,46139241,9/21/2016,Small,One Year
7243893,tarikm2,male,46142673,9/21/2016,Small,One Year
12006288,scoobaroo,male,46156103,9/20/2016,Small,One Year
31370026,mmalinauskas,male,46161536,10/5/2016,Small,One Year
31416393,GJordao,male,46162210,11/23/2016,Small,One Year
31112192,knivspark,male,46164487,9/20/2016,Small,One Year
8129113,BLKMRKT,male,46164562,9/20/2016,Small,One Year
11434049,valentijnsiebrands,male,46165306,9/20/2016,Small,One Year
13343833,hoyosjs,male,46166383,9/20/2016,Small,One Year
31119408,JackyHan,male,46173499,9/20/2016,Small,One Year
31115812,tedhills,male,46175246,9/20/2016,Small,One Year
9707194,elegoev,male,46176985,9/20/2016,Small,One Year
8268186,fluffyemily,female,46178297,9/20/2016,Small,One Year
7758064,MattiaPrimavera,male,46179915,9/22/2016,Small,One Year
13154280,maass-bezirk,male,46183542,9/20/2016,Small,One Year
6979973,DarthWeirdo,male,46185398,9/20/2016,Small,One Year
6979973,DarthWeirdo,male,46185464,9/20/2016,Small,One Year
10875402,2shediac,male,46186443,9/20/2016,Small,One Year
11976014,rachel-ftw,female,46186764,9/20/2016,Small,One Year
8035452,lazamar,male,46191531,9/20/2016,Small,One Year
7846997,laurensversluis,male,46191539,9/20/2016,Small,One Year
31171831,josealex,male,46192452,9/28/2016,Small,One Year
31119376,mattimorzfeld,male,46193114,9/20/2016,Small,One Year
10875402,2shediac,male,46193895,9/20/2016,Small,One Year
10875402,2shediac,male,46194928,9/20/2016,Small,One Year
21951381,erikmura44,male,46199552,9/20/2016,Small,One Year
21951381,erikmura44,male,46199628,9/20/2016,Small,One Year
12717795,simonbelanger,male,46202531,9/20/2016,Small,One Year
30671150,UrsulaQuan,male,46205831,9/20/2016,Small,One Year
31123066,mpound,male,46208724,9/20/2016,Small,One Year
31110409,rombay,male,46222863,9/23/2016,Small,One Year
10738044,bmarcial7,male,46232343,9/21/2016,Small,One Year
30675977,rmocnik,male,46237307,9/21/2016,Small,One Year
7428712,FlorianMalapel,male,46241032,9/21/2016,Small,One Year
31131112,045Stannn,male,46242684,9/21/2016,Small,One Year
31134544,lorenzocalosi,male,46249765,9/21/2016,Small,One Year
7972657,rherwig,male,46251633,9/21/2016,Small,One Year
7736252,Ddedalus,male,46257604,9/21/2016,Small,One Year
793883,sabir-aspose,male,46261349,10/20/2016,Small,One Year
7428712,FlorianMalapel,male,46261495,9/21/2016,Small,One Year
11013823,rafageist,female,46263504,9/21/2016,Small,One Year
10875402,2shediac,male,46271590,9/21/2016,Small,One Year
10433529,nikhiltyagi1991,male,46273124,9/25/2016,Small,One Year
7006004,dtkeppler,male,46274523,9/21/2016,Small,One Year
8035452,lazamar,male,46276997,9/21/2016,Small,One Year
31140213,jeff-sternberg,male,46279867,9/21/2016,Small,One Year
31246160,cuyaken,male,46281484,9/27/2016,Small,One Year
6954856,yctercero,female,46281588,9/21/2016,Small,One Year
8097602,zazazack,male,46282430,9/26/2016,Small,One Year
11699897,amrarick26,female,46283173,9/22/2016,Small,One Year
31801045,thierrynieus,male,46283454,10/19/2016,Small,One Year
8142030,atheobold,female,46291324,9/22/2016,Small,One Year
7084198,IsenrichO,male,46294683,9/21/2016,Small,One Year
11796351,IAntoniazzi,female,46301695,9/29/2016,Small,One Year
8077632,sonalranjit,female,46306285,9/22/2016,Small,One Year
9306057,gvilauy,male,46310806,10/13/2016,Small,One Year
6609468,dionb,male,46315996,9/22/2016,Small,One Year
7726044,ultrasilicon,male,46321610,9/22/2016,Small,One Year
8203827,OliverEivak,male,46323052,9/22/2016,Small,One Year
9721051,Bilal-design,male,46329928,9/22/2016,Small,One Year
10875402,2shediac,male,46339735,9/22/2016,Small,One Year
10304189,JoseGorchs,male,46347491,9/22/2016,Small,One Year
7533015,MySachin2,male,46352760,9/22/2016,Small,One Year
3101639,timfayz,male,46358740,9/22/2016,Small,One Year
7465361,ftuffner,male,46358951,9/22/2016,Small,One Year
12051628,jsovernigo,male,46369604,9/22/2016,Small,One Year
7082675,lisroach,female,46374494,9/22/2016,Small,One Year
23307112,KSLHacks,male,46374866,9/22/2016,Small,One Year
9730662,sdkingsley,female,46377074,9/22/2016,Small,One Year
9730662,sdkingsley,female,46377075,9/27/2016,Small,One Year
8077632,sonalranjit,female,46378937,9/22/2016,Small,One Year
30920968,BertHaggren,male,46380733,9/22/2016,Small,One Year
11383392,lorenzoengelen,male,46382346,9/22/2016,Small,One Year
6740367,gmaurer,male,46385962,9/23/2016,Small,One Year
30920968,BertHaggren,male,46385997,9/23/2016,Small,One Year
11995809,meljohn23,female,46389617,10/4/2016,Small,One Year
9730662,sdkingsley,female,46391670,9/27/2016,Small,One Year
30920968,BertHaggren,male,46400273,9/23/2016,Small,One Year
30920968,BertHaggren,male,46400513,9/23/2016,Small,One Year
31230628,nrcaflores2,male,46401424,10/11/2016,Small,One Year
31176938,sanderwozniak,male,46410534,9/23/2016,Small,One Year
9721051,Bilal-design,male,46411436,9/23/2016,Small,One Year
9160474,jdelafon,male,46424278,9/23/2016,Small,One Year
7529174,hjchanna,female,46429096,9/25/2016,Small,One Year
10875402,2shediac,male,46430083,9/23/2016,Small,One Year
8851523,johanstokking,male,46431200,9/27/2016,Small,One Year
8509205,lukastaegert,male,46431677,9/23/2016,Small,One Year
31177897,Amanjain15,male,46435178,9/23/2016,Small,One Year
31177897,Amanjain15,male,46435213,9/23/2016,Small,One Year
31178055,ovbabkin,male,46435241,9/23/2016,Small,One Year
11984571,kroppheather,female,46436381,9/30/2016,Small,One Year
7085290,JackyChiu,male,46447435,9/23/2016,Small,One Year
31197717,gamonsalve,male,46453282,9/24/2016,Small,One Year
32101208,samueldufour,male,46453942,11/1/2016,Small,One Year
26757034,jimmytimmons,male,46454153,9/23/2016,Small,One Year
6837694,JoelAlphonso,male,46455457,9/23/2016,Small,One Year
31184143,Impersonatr,male,46458443,9/23/2016,Small,One Year
27636155,merubin,male,46463012,9/23/2016,Small,One Year
11976014,rachel-ftw,female,46463885,9/23/2016,Small,One Year
31186277,rafaelfs96,male,46469134,10/3/2016,Small,One Year
7632312,arodr967,male,46479689,9/24/2016,Small,One Year
31186017,bentemplin,male,46479850,9/24/2016,Small,One Year
8093075,8845musign,male,46480103,9/24/2016,Small,One Year
30466485,Arnaud12,male,46487463,9/24/2016,Small,One Year
7868153,troy379,male,46490137,9/24/2016,Small,One Year
8268186,fluffyemily,female,46495072,9/24/2016,Small,One Year
7930391,marceloaugustodossantos,male,46498268,9/24/2016,Small,One Year
7229937,redSlug,male,46499065,9/24/2016,Small,One Year
7307455,lawrencehoffman,male,46501256,9/27/2016,Small,One Year
6775031,ajmokotoff,male,46510746,9/24/2016,Small,One Year
31063065,tomjschuster,male,46513539,9/24/2016,Small,One Year
11983025,additionbo,male,46516065,9/24/2016,Small,One Year
8357788,jrschwarz,male,46519002,9/25/2016,Small,One Year
30974976,coloradocolby,male,46522325,9/26/2016,Small,One Year
28951103,GoodPBC,male,46523101,9/25/2016,Small,One Year
7308236,mayue2015,male,46541095,9/25/2016,Small,One Year
7715293,liamkinne,male,46542464,9/25/2016,Small,One Year
15831169,JackOddy,male,46547852,9/25/2016,Small,One Year
6972240,m-rossini,male,46556684,9/26/2016,Small,One Year
31235162,chouhanaditya,male,46562731,9/27/2016,Small,One Year
12018079,agajek,male,46567176,10/29/2016,Small,One Year
30978242,AustinKelly,male,46573378,9/27/2016,Small,One Year
18360573,MrYuion,male,46574008,9/25/2016,Small,One Year
8798671,Andrew-Casner,male,46578964,9/28/2016,Small,One Year
31181658,samirspatel,male,46582566,9/26/2016,Small,One Year
17790339,anasjafry,male,46586448,9/26/2016,Small,One Year
12263808,anwarkamal317,male,46589138,9/26/2016,Small,One Year
31090209,AnnaLovisa,female,46599353,9/26/2016,Small,One Year
7635597,onishy,male,46600435,10/4/2016,Small,One Year
11822888,JureCindro,male,46608021,10/5/2016,Small,One Year
9414709,MartinDrab,male,46610334,9/26/2016,Small,One Year
10875402,2shediac,male,46614045,9/26/2016,Small,One Year
6908083,jsomsanith,male,46615686,9/30/2016,Small,One Year
6908083,jsomsanith,male,46616596,9/26/2016,Small,One Year
8726383,shahen94,male,46619212,9/26/2016,Small,One Year
3751167,szilagyinorbi,male,46621360,9/26/2016,Small,One Year
9306057,gvilauy,male,46626051,10/17/2016,Small,One Year
26614504,rosieallott,female,46629897,9/27/2016,Small,One Year
7311800,vladkampov,male,46629965,11/14/2016,Small,One Year
31224121,tim-ruby,male,46629978,9/26/2016,Small,One Year
11370915,iamuteti,male,46630145,9/27/2016,Small,One Year
26617262,jamesstonehill,male,46631920,9/27/2016,Small,One Year
31102573,thamaranth,male,46633299,9/26/2016,Small,One Year
6845422,mimimalizam,female,46633617,9/26/2016,Small,One Year
28174416,bartboy011,male,46633827,9/26/2016,Small,One Year
6977341,Kansattica,female,46635304,9/26/2016,Small,One Year
10330351,vivieall,female,46635529,9/27/2016,Small,One Year
11989579,davidhorst,male,46636373,9/27/2016,Small,One Year
6960966,redhatua,male,46636450,9/26/2016,Small,One Year
12058580,ethanharlig,male,46637974,9/26/2016,Small,One Year
6670795,ninoNinkovic,male,46640546,9/26/2016,Small,One Year
13636766,ericyang321,male,46642308,9/26/2016,Small,One Year
24679546,pwright4,male,46642327,9/26/2016,Small,One Year
6839324,dflower-rms,male,46642733,9/26/2016,Small,One Year
12316003,bkd705,male,46645287,9/26/2016,Small,One Year
6909169,brendanahart,male,46651238,9/26/2016,Small,One Year
23899503,caraldi,female,46651942,9/26/2016,Small,One Year
11835539,ndonolli,male,46658808,9/27/2016,Small,One Year
9730662,sdkingsley,female,46659102,9/27/2016,Small,One Year
6750890,JaredGordon,male,46659213,9/27/2016,Small,One Year
4376705,jxom,male,46666110,9/27/2016,Small,One Year
10747857,clifton-mcintosh,male,46666678,11/27/2016,Small,One Year
9351414,lCavazzani,male,46668274,9/27/2016,Small,One Year
7472093,blackp0is0n,male,46672617,9/27/2016,Small,One Year
31235114,JaehyeukOO,male,46674433,9/27/2016,Small,One Year
20883056,SpencerTaft,male,46674604,10/1/2016,Small,One Year
30866274,NiceCharlesX,male,46679702,10/11/2016,Small,One Year
31246306,iwooden,male,46681923,9/27/2016,Small,One Year
8032318,blankclemens,male,46685828,11/7/2016,Small,One Year
7733141,Liciax,female,46687703,9/27/2016,Small,One Year
6969853,marcorosa,male,46690211,9/27/2016,Small,One Year
6969853,marcorosa,male,46690280,9/27/2016,Small,One Year
30842087,MariusBluem,male,46695981,9/27/2016,Small,One Year
24580326,fmlharrison,male,46698938,9/27/2016,Small,One Year
31241160,FaMulet,female,46699056,9/27/2016,Small,One Year
24580326,fmlharrison,male,46704185,9/27/2016,Small,One Year
30686666,rmilfont,male,46707501,9/27/2016,Small,One Year
31063065,tomjschuster,male,46708793,9/27/2016,Small,One Year
10720483,welckron,male,46712792,10/2/2016,Small,One Year
6845422,mimimalizam,female,46714689,9/27/2016,Small,One Year
8060072,mike-a-yen,male,46722199,9/27/2016,Small,One Year
31247454,RebeccaMay,female,46723547,9/27/2016,Small,One Year
31247712,mvittiglioATagora,male,46726232,9/27/2016,Small,One Year
1229107,mikewiltero,male,46726490,10/13/2016,Small,One Year
7816934,stefaniebutland,female,46728441,9/27/2016,Small,One Year
7973884,MBeaulieu22,male,46729371,10/6/2016,Small,One Year
6691762,Babbins,male,46730912,9/27/2016,Small,One Year
30674400,bz7v2,male,46732534,9/29/2016,Small,One Year
11768833,edlyman,male,46732814,9/27/2016,Small,One Year
11972587,DiegoBrian,male,46735780,11/6/2016,Small,One Year
23899503,caraldi,female,46736396,9/27/2016,Small,One Year
11946942,aoleynichenko,male,46736757,11/3/2016,Small,One Year
6725751,smcclatchy,female,46744489,9/28/2016,Small,One Year
31229462,lsca,male,46747605,12/6/2016,Small,One Year
7011336,China2302,female,46748024,9/28/2016,Small,One Year
11370915,iamuteti,male,46759021,9/28/2016,Small,One Year
31257572,JosJanssen,male,46766320,9/28/2016,Small,One Year
31257877,serhiysadurskiyy,male,46767609,9/28/2016,Small,One Year
24580326,fmlharrison,male,46772884,9/29/2016,Small,One Year
2006568,JeromeFuselier,male,46774691,9/28/2016,Small,One Year
6969853,marcorosa,male,46774720,9/28/2016,Small,One Year
6969853,marcorosa,male,46774729,9/28/2016,Small,One Year
6969853,marcorosa,male,46774756,9/28/2016,Small,One Year
10875402,2shediac,male,46776078,9/28/2016,Small,One Year
12041786,UWETom123,male,46776236,9/28/2016,Small,One Year
11909923,ardimehist-r7,male,46776522,9/28/2016,Small,One Year
8522082,abaicus,male,46777221,9/28/2016,Small,One Year
9560905,guillaumehanotel,male,46777320,9/28/2016,Small,One Year
9560905,guillaumehanotel,male,46777325,9/28/2016,Small,One Year
13323510,alexhortonmusic,male,46778320,9/28/2016,Middle,One Year
13323511,lathammatt,male,46778320,9/28/2016,Middle,One Year
12792432,iamericanartist,male,46778326,9/28/2016,Middle,One Year
13323515,wacraven,male,46778326,9/28/2016,Middle,One Year
6969853,marcorosa,male,46778708,9/28/2016,Small,One Year
11535904,patrickguevara,male,46780790,9/28/2016,Small,One Year
6599943,itaibaz,male,46781280,9/29/2016,Small,One Year
30979149,kasimp93,male,46781522,10/24/2016,Small,One Year
6814572,kassanj,female,46784544,9/28/2016,Small,One Year
31262506,zambendorf,male,46786589,9/29/2016,Small,One Year
24580326,fmlharrison,male,46788925,9/29/2016,Small,One Year
3518510,dilipvinu,male,46790150,9/29/2016,Small,One Year
31263417,iainmstott,male,46791508,9/29/2016,Small,One Year
11370915,iamuteti,male,46791521,9/29/2016,Small,One Year
10875402,2shediac,male,46791683,9/29/2016,Small,One Year
8670128,joescars,male,46791947,9/29/2016,Small,One Year
31266354,kragg77,male,46807402,9/29/2016,Small,One Year
31266354,kragg77,male,46807407,9/29/2016,Small,One Year
7876037,ddemoray,male,46807482,11/7/2016,Small,One Year
11428240,DanielLevitt32,male,46809609,10/11/2016,Small,One Year
31266354,kragg77,male,46812807,9/29/2016,Small,One Year
30974909,paulharmongj,male,46832133,9/29/2016,Small,One Year
30668903,smattingly,male,46832200,9/29/2016,Small,One Year
30974909,paulharmongj,male,46832228,9/29/2016,Small,One Year
11984571,kroppheather,female,46834902,9/30/2016,Small,One Year
31271963,KleimAd,male,46835901,9/29/2016,Small,One Year
30974909,paulharmongj,male,46838193,9/29/2016,Small,One Year
31370248,vsjolander,male,46847561,10/5/2016,Small,One Year
13636766,ericyang321,male,46849487,9/29/2016,Small,One Year
31250143,bfrelas,female,46850753,10/26/2016,Small,One Year
7598377,TheMightyPenguin,male,46861633,10/12/2016,Small,One Year
7329537,lessarderic,male,46873999,9/30/2016,Small,One Year
13636766,ericyang321,male,46878159,10/8/2016,Small,One Year
6903439,sarvagayatri,female,46882748,9/30/2016,Small,One Year
11482685,paulorrl,male,46886272,9/30/2016,Small,One Year
11482685,paulorrl,male,46888294,9/30/2016,Small,One Year
11845668,cardosomarcos,male,46891028,10/12/2016,Small,One Year
31294279,haralha,male,46902669,9/30/2016,Small,One Year
8851523,johanstokking,male,46907317,10/4/2016,Small,One Year
7611968,raulgonsales,male,46907792,9/30/2016,Small,One Year
12134443,amineabdaoui,male,46912151,9/30/2016,Small,One Year
8065693,calebbraun,male,46925423,10/2/2016,Small,One Year
7716961,yanctrindade,male,46926040,9/30/2016,Small,One Year
31293029,AlesMarz,male,46926050,9/30/2016,Small,One Year
11582708,eyand,male,46936668,10/6/2016,Small,One Year
9730662,sdkingsley,female,46936905,10/1/2016,Small,One Year
11636889,henriquebafilho,male,46938584,9/30/2016,Middle,One Year
11637269,evelyncorrea,female,46938584,9/30/2016,Middle,One Year
11984571,kroppheather,female,46944122,9/30/2016,Small,One Year
12058580,ethanharlig,male,46962838,9/30/2016,Small,One Year
13636766,ericyang321,male,46962897,10/1/2016,Small,One Year
9309335,felipepmartinez,male,46963121,9/30/2016,Small,One Year
7453488,PacmanLazy,male,46963263,9/30/2016,Small,One Year
31063065,tomjschuster,male,46990180,9/30/2016,Small,One Year
12119328,shaharbar-dish,male,46991244,9/30/2016,Small,One Year
7062930,goroda,male,46996979,9/30/2016,Small,One Year
7498565,dnoliveira,male,47006570,10/26/2016,Small,One Year
12549942,iPurpl3x,male,47014352,10/12/2016,Small,One Year
12799045,marrieu,female,47016265,9/30/2016,Small,One Year
8389257,atans2468,male,47057923,10/1/2016,Small,One Year
12550767,Tnerb76,male,47071309,10/1/2016,Small,One Year
12550767,Tnerb76,male,47079230,10/1/2016,Small,One Year
12550767,Tnerb76,male,47079316,10/1/2016,Small,One Year
10875402,2shediac,male,47093359,9/30/2016,Small,One Year
11731451,julianapotengy,female,47100330,10/1/2016,Small,One Year
9351414,lCavazzani,male,47178049,10/1/2016,Small,One Year
31358173,krtjsf,male,47186233,10/3/2016,Small,One Year
31328684,copperstick6,male,47209725,10/1/2016,Small,One Year
11540352,tomleewu,male,47230237,10/1/2016,Small,One Year
9607729,MarcBernat,male,47232514,10/1/2016,Small,One Year
7465771,srcnysf,male,47242838,10/1/2016,Small,One Year
9182427,jennoborikawa,female,47251772,10/6/2016,Small,One Year
7262652,pkronstrom,male,47253746,11/4/2016,Small,One Year
23836204,LizRuelas,female,47272223,11/21/2016,Small,One Year
11405232,raschenb,male,47273489,11/9/2016,Small,One Year
9182427,jennoborikawa,female,47282658,10/6/2016,Small,One Year
7999797,marcopizarro,male,47283271,10/1/2016,Small,One Year
7449649,brendanx67,male,47283315,10/26/2016,Small,One Year
11540352,tomleewu,male,47313049,10/2/2016,Small,One Year
9192744,AmilaViduranga,female,47341375,10/2/2016,Small,One Year
7680502,pexea12,male,47341499,10/2/2016,Small,One Year
9192744,AmilaViduranga,female,47350708,10/2/2016,Small,One Year
12653032,cabralrobert,male,47392011,10/2/2016,Small,One Year
12371220,istrouse,male,47404934,10/2/2016,Small,One Year
7026148,paulnicolet,male,47407778,10/2/2016,Small,One Year
11621606,ocardia,male,47409801,10/3/2016,Small,One Year
31247454,RebeccaMay,female,47412909,10/2/2016,Small,One Year
10742455,michaeldiguiseppi,male,47418394,10/2/2016,Small,One Year
1618347,colin-higgins,male,47428178,10/3/2016,Small,One Year
7972657,rherwig,male,47434008,10/3/2016,Small,One Year
9291813,henriknyman,male,47444129,10/3/2016,Small,One Year
6956003,RemkoVermaeren,male,47444573,10/3/2016,Small,One Year
14390974,ovidiu-bute-hs,male,47445245,10/3/2016,Small,One Year
